Will Rogers Jr.
Pedro De Cordoba
Frank Sinatra
Halo Shampoo
Roy Rogers
Gaby Hayes
Bob Nolan
Dale Evans
Gabby Hayes
Pat Brady
Art Balinger
Tom Hargass
Art Rush 
Del Sharbut
Jerome Lawrence
Robert E.
Conrad Nagel
Lynn Murray
Richard Kollmer
Quinton Moss
Robert Nolan
Marx Loeb
Anton M. Leader
Lloyd Nolan
Johnny Strange
Claire Trevor
Terry Travers
Tommy Cook
Ben Alexander
Brad Brown
Albert Van Antwerp
Edith Gwynn
Monte Woolley
John Merlin
Sidney Slon
Arthur Vinton
Norman Sickle
Roy Cordell
Music Hall
Rockerfeller Center. 
Wallgreen Drug
Dotty O'Brian
Betty Comden
Bette Comden
Adolphe Green
Alvin Hammer
John Frank 
Paul Lavalle Orchestra
Kenny Gardner
Gwen Williams
Miller Orchestra
Roger Kilgore
Staats Cotsworth
Carl Caruso
Charles Ruggles
Misha Ayer
Mary Astor
Olin Soule 
Music Broadcast
Redd Harper Stars
Tex Atchison
Frankie Messina
Alabama Jim Widener
Curley Bradley
Rex Allen
Mary Ellen Kaye
Evelyn Case
Nat Brusiloff
Garry Moore Show
Ray Bolger Announcer
James Wieth Productions
Robert Clark
David Fredkin 
Earl Sheldon
Hap Hazard
Ransom Sherman
James Stewart
Gilbreath Creative
Ben Chandler Stars
Dena Detrich
Lee Shuhardt
Bob Lutrell Sound
Walter Kiernan
Boris Karloff
George Gunn
Episode Science Fiction Serial
Frank Read
James La
Del Sharbutt
Bill Johnstonee
Bret Morrison
John Archer
Marion Sharkley
Steve Courtleigh
Lesley Woods 
Don Hancock
Truman Bradley Special
Brenda Marshall
Tyler Mc
Charles Hathaway
Bob Arthur
Hanley Stanford
Bud Collier
Michael Fitzmaurice
Fletcher Markle
Robert J. Landry
Ed Kemmer
Lyn Osborn
Dick Tufelt
Don Stanley
Andres C.
Conrad Aiken
Terrance De Marney
Brian Aherne
Tom Conway
Paul Rhys
Howard Culver
John Loder 
Sandra Gould
Ken Cristy
Jim Berry 
Richard Gordon 
Nigel Bruce
Edith Meiser
Edith Meiser Russell Seeds
Lou Coslowe
Harry Bartell
Dennis Green
Bruce Taylor
Dean Fosler
Sir Ralph
John Gielgud
Ralph Richardson
Harry Alan
Martyn C.
John Keir Cross
Robert Paige Orchestra
Smith Ballow 
Ernie Watson
Art Hannes 
Dorothy Shay
Alan Dale
Music Map
Budington Kelland
Louisa May
Mickey Rooney
Everett Clark
Arthur Peterson
Myron Wallace
Brown Jr.
Ken Griffin
Lee Sears
Gain Whitman 
Harry Simeone
Bob Sweeney
Ed Brady 
Louise Massey
Oscar Bradley
Concert Encores
Walter Lantz
Woody Woodpecker
Billy Fletcher
Sarah Brenner
Harry Jacobs Music
Samuel Kalen
Jack Carson
Kay St.
Gordon Jenkins Orchestra
Victory Parade
Spotlight Bands
Mutual Coca Cola
John Cameron
Mike Oppenheimer
Dick Stenta 
Hale Sparks 
Harry Hershfield
Jay C.
Vincert Travers
Morton Gould
Jim West
Standard Oil Company
Snow Village Sketches
Arthur Allen
Wiles Biscuit
Sheila Sewell
Lynne Murphy
Jack Raine
Diana Perryman
Dennis Glenny
John Cazabon
Babs Mayhew
Moray Powell
Tom Farley
Lloyd Berrell
Pat Barrington
Bruce Stewart
Athol Fleming
John Alden
Alfred Bristow
Studs Turkel 
Frank Barton Music
Danny O'Neal 
Sally Stewart
Howrd Smith
John Tillman
Textile Broadcasts
Jack McCoy
Joan Barton Music
Bill Bunt
Standard Oil Parade
Sollie Syndication
Standard Oil
Lou Tobin
Don Wilke
Red White
Eddy Howard
Charles Frederick
Gruen Watch
Wilfred J. Funk
Eddie Le
John Cuthbertson
Bill Saunders
Socony Vacuum
Jimmy Farrell
Marjorie Logan
Anton M.
Charles Funk
Wagnalls Dictionary
Paul Dudley
James Burton 
Elaine Barrie
Joel McCrea
Ranger Jase
Stacy Keach 
Iona Massey
Harry W. Junken
Allen Sloane
Roy Shield
Gerald Taylor
Marvin Miller
John Jacobs 
Alfred Drake
Vinton Freedley
Marlene Dietrich
Dianne La Volte
Betty Garde
Leo Fontaine
Stacy Harris 
William Woodson
Fred Steiner 
True Bordman 
James Pierce
Edgar Rice
Edgar Rice Burroughs
Lamont Johnson
Captain Kennely
Ken Lynch
Art Hannah 
James Gregory
Captain Fronin
Captain Keough
Tex McCrary
Samual Dickson 
Sattler Sundays
Norma Talmadge
Tommy Tucker
Stars Ernie Ford
Cliffie Stones
Martha Mears
Art Gilmore 
John Barrymore
Una Merkle
Ned Sparks
David Broekman
John Barrymore Stars
Burns Mantle
Philips H.
Irma Glenn
Pure Authentic Jazz
Great Jazz Artists
Albert Nicholas
George Brunis 
Danny Barker
Baby Dodds
Frank Fox
Roy Rowan
Vera Massey
Charlie Jordan 
Bill Slater
Fred Van Deverter
Winston County Pea
Hal Smith
Thelma Williams
Tommy Warren
Buddy DeFranco
Charlie Shavers
Stuart Foster
Tommy Dorsey 
Cereal Mondays
Cereal Fridays
Hotel Roosevelt
Al Nevins
Morty Nevins
Phil Malcom 
Tex Ritter Stars
Walter Mason 
Harry Wismer 
Rudy Vallee
Turk Murphy
Lou Holtz
Richard Himber
Kansas City Sustained
Stars Hanley Stafford
Ilka Chase
John Brown Music
Warner Bros. Broadcasting
Bob Stanton
Henry Rusell 
Edgar Fairchild
Episode Numbers
Forrest Lewis
Peggy Webber
William Green 
Chorus ANNCR
Vernon Crane
Nathan Van
Benny Goodman Show
Billy Mills Orchestra
Victor Borge Show
Network Sustained Mondays
Mabel Todd
Her Eight Jills
Wilhelmina Gould
Public Information
Paul Jones
Bill Foreman
George Allen
Sherman Marks
Bernie Surrey
Gene Twombly
East Coast Broadcasts
Carl Van
Philip Gualt
Ellen Morris
Johnny Duffy
Jonathan Twice
Guy Madison
Andy Devine
Ralph Moody
Barney Phillips
Clayton Post
Paul Pierce
Dick Aurandt
Tom Meehan
John Simpson
Herrick Merril
Adelaide Fitzallen
Alonzo Dean Cole
Marie O'Flynn
Mark Smith
Alonzo Dean
Miriam Wolfe
John W. Van Der
Town Hall Tonight
Fred Uttal
Robert Lewis
Ted Osborn
Billy Redfield
Ralph Norman 
Full Network
John Powell
Paul Daneman
Martin Jarvis
Isabel Rennie
Harold Kasket
Alan Dudley
Anthony Jackson
Ronald Herdman
Frank Henderson
Peter Sallis
Denys Hawthorne
Anthony Hall
Christopher Bidmead
Clifie Stone
Agnes Henderson
Retired Chief Correction
Ethel Wilson
Network Sixth Ferrying Group
Liberty Broadcasting System
William Janney
Joseph Granby
Joe Laurie
Ashley Buck
Bob Bentz
Henry Rene
Mindy Carson
Tommy Bernard 
Nancy Evans
John McIntire
Mutt Carey
Jimmy Noone
Buster Wilson
Ed Garland
Zutty Singleton
George Fenneman
Jimmy Lydon
John Houston
Andre Baruch
Bernadine Flynn
Berry McKinnly
John Garth 
Harry Copeland
John Christ 
Johnny Grant
Yawn Patrol
Zeeman Clothing
